Unnamed: 0,ticker,Name,per,pbr,dividend_yield,Code,ISU_CD,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
238,003920,남양유업,,0.64,0.2,003920,KR7003920006,KOSPI,,496000,2,-18000,-3.5,504000,506000,487000,5499,2718648000,357120000000,720000,STK
239,003925,남양유업우,,0.44,0.31,003925,KR7003921004,KOSPI,,346000,2,-11000,-3.08,362000,362000,345000,287,99871500,69200000000,200000,STK
240,025860,남해화학,13.55,0.62,0.89,025860,KR7025860008,KOSPI,,6730,2,-60,-0.88,6840,6860,6730,96158,650251560,334338613390,49678843,STK
241,005720,넥센,3.48,0.21,2.6,005720,KR7005720008,KOSPI,,4745,1,90,1.93,4665,4760,4625,13546,63494550,254066170865,53543977,STK
242,005725,넥센우,2.23,0.14,4.24,005725,KR7005721006,KOSPI,,3065,1,40,1.32,3025,3065,3025,472,1441000,11035839000,3600600,STK
243,002350,넥센타이어,5.92,0.44,1.53,002350,KR7002350007,KOSPI,,7530,2,-40,-0.53,7590,7650,7500,74915,564765470,735439113810,97667877,STK
244,002355,넥센타이어1우B,2.53,0.19,3.73,002355,KR7002351005,KOSPI,,3235,1,20,0.62,3255,3255,3210,5063,16268470,21027500000,6500000,STK
245,092790,넥스틸,1.49,0.49,8.61,092790,KR7092790005,KOSPI,,8250,1,30,0.36,8300,8450,8110,326176,2686682050,214516500000,26002000,STK
246,251270,넷마블,,0.93,,251270,KR7251270005,KOSPI,,58000,2,-5200,-8.23,63700,64200,58000,528525,31443651900,4985303116000,85953502,STK
247,090350,노루페인트,6.32,0.49,3.48,090350,KR7090350000,KOSPI,,9380,1,10,0.11,9380,9500,9270,70597,660961460,187600000000,20000000,STK
248,090355,노루페인트우,9.72,0.75,2.3,090355,KR7090351008,KOSPI,,14670,1,170,1.17,14650,14690,14350,488,7070900,6794058420,463126,STK
249,000320,노루홀딩스,5.73,0.34,3.7,000320,KR7000320002,KOSPI,,13390,1,440,3.4,13000,13400,12900,29289,386513250,177968511890,13291151,STK
250,000325,노루홀딩스우,12.94,0.77,1.66,000325,KR7000321000,KOSPI,,30600,1,250,0.82,30400,30600,30250,188,5722400,7452905400,243559,STK
251,006280,녹십자,,1.38,0.98,006280,KR7006280002,KOSPI,,149600,2,-1100,-0.73,150800,151700,147700,77664,11595713600,1748306084800,11686538,STK
252,005250,녹십자홀딩스,,0.81,1.81,005250,KR7005250006,KOSPI,,16740,1,600,3.72,16360,17240,16360,179273,3020122890,787252235400,47028210,STK
253,005257,녹십자홀딩스2우,,1.4,1.04,005257,KR7005252002,KOSPI,,31850,1,3500,12.35,29400,33600,29400,11799,382481800,26944781500,845990,STK
254,004370,농심,14.59,0.95,1.22,004370,KR7004370003,KOSPI,,409000,2,-26000,-5.98,427000,427000,404000,80983,33152246500,2487800578000,6082642,STK
255,072710,농심홀딩스,3.78,0.27,3.69,072710,KR7072710007,KOSPI,,68100,2,-500,-0.73,68600,68900,67200,6821,463424800,315833499000,4637790,STK
256,058730,다스코,8.11,0.43,2.91,058730,KR7058730003,KOSPI,,3460,2,-60,-1.7,3540,3555,3435,298724,1037582040,65037415860,18796941,STK
257,030210,다올투자증권,,0.32,4.78,030210,KR7030210009,KOSPI,,3070,2,-50,-1.6,3120,3120,3070,82948,256769345,186997095420,60911106,STK
258,023590,다우기술,4.06,0.3,3.84,023590,KR7023590003,KOSPI,,17960,1,230,1.3,17950,18050,17780,32886,591235720,805804441320,44866617,STK
259,145210,다이나믹디자인,,1.48,,145210,KR7145210001,KOSPI,,5350,1,350,7.0,5050,5520,5000,191221,1001466640,92560847550,17301093,STK
260,019680,대교,,0.58,,019680,KR7019680008,KOSPI,,2205,1,45,2.08,2155,2210,2155,39352,86210960,186769784250,84702850,STK
261,019685,대교우B,,0.33,3.46,019685,KR7019681006,KOSPI,,1285,2,-18,-1.38,1303,1306,1285,69490,90017970,24963682150,19426990,STK
262,006370,대구백화점,,0.26,0.85,006370,KR7006370001,KOSPI,,5800,2,-330,-5.38,6130,6290,5710,32293,189765190,62765343800,10821611,STK
263,008060,대덕,21.3,0.37,6.41,008060,KR7008060006,KOSPI,,6240,1,10,0.16,6250,6250,6220,9322,58136480,211474536000,33890150,STK
264,00806K,대덕1우,23.48,0.4,5.89,00806K,KR700806K010,KOSPI,,6920,3,0,0.0,6920,6920,6920,74,512080,8389510440,1212357,STK
265,353200,대덕전자,45.61,1.26,1.41,353200,KR7353200009,KOSPI,,21850,1,650,3.07,21600,22200,21450,385641,8420155700,1079759811250,49416925,STK
266,35320K,대덕전자1우,19.1,0.53,3.42,35320K,KR735320K011,KOSPI,,8910,1,70,0.79,8920,8970,8840,870,7748740,18671074290,2095519,STK
267,000490,대동,1978.0,0.51,1.01,000490,KR7000490003,KOSPI,,9930,1,130,1.33,10010,10040,9890,110045,1094982740,254613024840,25640788,STK
268,008110,대동전자,4.99,0.43,,008110,KR7008110009,KOSPI,,15040,0,0,0.0,0,0,0,0,0,157776322880,10490447,STK
269,005750,대림B&Co,,0.39,2.97,005750,KR7005750005,KOSPI,,3635,1,85,2.39,3600,3690,3565,27420,99458415,60603592400,16672240,STK
270,006570,대림통상,,0.63,,006570,KR7006570006,KOSPI,,2860,2,-65,-2.22,2960,2960,2860,3228,9358415,43543500000,15225000,STK
271,001680,대상,10.4,0.59,3.73,001680,KR7001680008,KOSPI,,22100,2,-1700,-7.14,23450,23600,21800,766499,16974458100,765721352500,34648025,STK
272,001685,대상우,8.22,0.46,4.78,001685,KR7001681006,KOSPI,,16790,2,-600,-3.45,17300,17300,16700,22968,386214310,23006044170,1370223,STK
273,084690,대상홀딩스,25.4,0.45,3.0,084690,KR7084690007,KOSPI,,9080,2,-290,-3.09,9370,9400,9060,193275,1767135530,328809845040,36212538,STK
274,084695,대상홀딩스우,57.34,1.02,1.38,084695,KR7084691005,KOSPI,,20250,2,-600,-2.88,20850,20850,20150,9758,199278800,18498010500,913482,STK
275,128820,대성산업,,0.23,,128820,KR7128820008,KOSPI,,3690,2,-95,-2.51,3760,3760,3690,185330,688949850,166918913820,45235478,STK
276,117580,대성에너지,14.34,0.81,2.54,117580,KR7117580001,KOSPI,,10640,2,-640,-5.67,10890,10970,10440,1065783,11325989230,292600000000,27500000,STK
277,016710,대성홀딩스,8.34,0.31,3.03,016710,KR7016710006,KOSPI,,8270,1,40,0.49,8210,8350,8210,10953,90332370,133059825930,16089459,STK
278,003540,대신증권,10.8,0.38,7.05,003540,KR7003540002,KOSPI,,16590,1,50,0.3,16560,16680,16500,57941,959567590,842330706000,50773400,STK
279,003547,대신증권2우B,9.43,0.33,8.08,003547,KR7003542008,KOSPI,,14720,1,10,0.07,14800,14830,14720,29819,440523900,147200000000,10000000,STK
280,003545,대신증권우,9.83,0.34,8.07,003545,KR7003541000,KOSPI,,15400,2,-20,-0.13,15500,15500,15370,48551,748092490,400400000000,26000000,STK
281,009190,대양금속,,1.06,,009190,KR7009190000,KOSPI,,2110,2,-165,-7.25,2340,2370,2110,537571,1183769690,83752905200,39693320,STK
282,014160,대영포장,15.21,0.59,,014160,KR7014160006,KOSPI,,1076,1,1,0.09,1079,1090,1073,91717,98803702,116632534724,108394549,STK
283,047040,대우건설,3.4,0.41,,047040,KR7047040001,KOSPI,,3950,2,-30,-0.75,4000,4020,3950,1293165,5132271310,1641709420100,415622638,STK
284,009320,대우부품,,2.09,,009320,KR7009320003,KOSPI,,1155,2,-7,-0.6,1162,1163,1148,21717,25072336,56941234350,49299770,STK
285,003090,대웅,10.29,0.99,0.42,003090,KR7003090008,KOSPI,,24100,1,1100,4.78,23250,24500,22950,213108,5096638750,1401221718000,58141980,STK
286,069620,대웅제약,14.27,2.05,0.43,069620,KR7069620003,KOSPI,,127700,1,5300,4.33,123700,128500,122800,47223,5953344500,1479605627500,11586575,STK
287,000430,대원강업,8.2,0.54,2.43,000430,KR7000430009,KOSPI,,4490,2,-265,-5.57,4555,4685,4480,404582,1827685115,278380000000,62000000,STK
288,006340,대원전선,31.78,2.27,,006340,KR7006340004,KOSPI,,3275,1,35,1.08,3340,3365,3245,3524568,11629351715,245556798125,74979175,STK
289,006345,대원전선우,43.47,3.11,,006345,KR7006341002,KOSPI,,4430,1,5,0.11,4535,4560,4355,87498,387964225,11611916000,2621200,STK
290,003220,대원제약,15.83,1.33,1.77,003220,KR7003220001,KOSPI,,16300,1,50,0.31,15960,16550,15600,845760,13597656070,365067367300,22396771,STK
291,024890,대원화성,,1.05,,024890,KR7024890006,KOSPI,,1325,1,12,0.91,1320,1328,1304,26277,34638047,54655126400,41249152,STK
292,002880,대유에이텍,,1.07,,002880,KR7002880003,KOSPI,,1158,1,14,1.22,1136,1180,1120,94604,108175664,54129575160,46744020,STK
293,000300,대유플러스,,,,000300,KR7000300004,KOSPI,,241,0,0,0.0,0,0,0,0,0,30475633069,126454909,STK
294,012800,대창,,0.45,,012800,KR7012800009,KOSPI,,1310,1,23,1.79,1309,1347,1295,775852,1024743130,119394053690,91140499,STK
295,015230,대창단조,4.71,0.51,3.37,015230,KR7015230006,KOSPI,,5360,1,20,0.37,5350,5400,5280,81180,432943940,153147152800,28572230,STK
296,001070,대한방직,,0.16,,001070,KR7001070002,KOSPI,,5840,2,-40,-0.68,5880,5890,5690,8119,47182390,30952000000,5300000,STK
297,006650,대한유화,,0.35,0.98,006650,KR7006650006,KOSPI,,105300,1,1300,1.25,106100,106500,104600,9279,976451300,684450000000,6500000,STK
298,001440,대한전선,22.09,1.69,,001440,KR7001440007,KOSPI,,13400,1,160,1.21,13450,13620,13370,1282480,17264695880,2498393820000,186447300,STK
299,084010,대한제강,3.28,0.27,4.25,084010,KR7084010008,KOSPI,,11880,2,-10,-0.08,12100,12100,11720,2911,34461180,278163036360,23414397,STK
300,001790,대한제당,10.12,0.53,3.79,001790,KR7001790005,KOSPI,,2995,2,-15,-0.5,3020,3025,2990,158621,476126345,268641257100,89696580,STK
301,001795,대한제당우,8.97,0.47,4.46,001795,KR7001791003,KOSPI,,2680,1,10,0.37,2660,2725,2660,35456,95794135,17373796800,6482760,STK
302,001130,대한제분,2.71,0.23,1.78,001130,KR7001130004,KOSPI,,139900,2,-400,-0.29,141700,141700,139600,731,102297300,236431000000,1690000,STK
303,003490,대한항공,6.65,0.83,3.46,003490,KR7003490000,KOSPI,,21150,1,400,1.93,20900,21200,20850,786004,16543815150,7787866980150,368220661,STK
304,003495,대한항공우,7.13,0.89,3.45,003495,KR7003491008,KOSPI,,22950,2,-100,-0.43,23050,23050,22650,1932,44310900,25492722300,1110794,STK
305,005880,대한해운,5.58,0.35,,005880,KR7005880000,KOSPI,,2000,2,-90,-4.31,2090,2090,2000,5279195,10702610675,638354920000,319177460,STK
306,003830,대한화섬,28.32,0.16,0.74,003830,KR7003830007,KOSPI,,103200,3,0,0.0,103600,103600,102100,267,27548300,137049600000,1328000,STK
307,016090,대현,3.83,0.32,5.29,016090,KR7016090003,KOSPI,,1856,1,5,0.27,1864,1866,1852,46373,86128733,82187967360,44282310,STK
308,069460,대호에이엘,13.1,0.78,,069460,KR7069460004,KOSPI,,1101,2,-13,-1.17,1104,1115,1092,122484,135269601,74366930496,67544896,STK
309,192080,더블유게임즈,6.42,1.0,1.81,192080,KR7192080000,KOSPI,,45200,2,-50,-0.11,45600,46050,45050,44564,2020309500,971614951200,21495906,STK
310,012510,더존비즈온,44.47,3.57,0.35,012510,KR7012510004,KOSPI,,57400,1,1300,2.32,57000,58200,56000,89664,5098949900,1743971801600,30382784,STK
311,004830,덕성,21.59,1.18,0.65,004830,KR7004830006,KOSPI,,6740,1,40,0.6,6810,6820,6640,142962,961446310,105683200000,15680000,STK
312,004835,덕성우,29.16,1.59,0.53,004835,KR7004831004,KOSPI,,9600,2,-170,-1.74,9710,9780,9520,13076,125368820,13363200000,1392000,STK
313,024900,덕양산업,15.14,1.41,1.2,024900,KR7024900003,KOSPI,,3995,1,140,3.63,3900,4475,3850,5860073,25094034320,130097095100,32564980,STK
314,145720,덴티움,10.0,1.47,0.46,145720,KR7145720009,KOSPI,,87300,1,100,0.11,88200,88800,86600,56255,4917441000,966308859000,11068830,STK
315,002150,도화엔지니어링,11.25,0.89,3.93,002150,KR7002150001,KOSPI,,7140,3,0,0.0,7160,7200,7100,62831,448516520,240760800000,33720000,STK
316,460850,동국씨엠,4.59,0.23,1.27,460850,KR7460850001,KOSPI,,7420,1,370,5.25,7070,7450,7050,362453,2631279840,221848027520,29898656,STK
317,460860,동국제강,2.04,0.24,8.28,460860,KR7460860000,KOSPI,,8570,2,-60,-0.7,8640,8700,8470,143365,1229961510,425140705690,49608017,STK
318,001230,동국홀딩스,0.85,0.15,7.44,001230,KR7001230002,KOSPI,,8070,1,40,0.5,8030,8140,8030,45916,371271220,256629897810,31800483,STK
319,023450,동남합성,15.59,2.19,2.99,023450,KR7023450000,KOSPI,,33850,2,-500,-1.46,34600,34900,33850,5490,188554250,118475000000,3500000,STK
320,004140,동방,5.83,0.87,0.72,004140,KR7004140000,KOSPI,,2850,3,0,0.0,2885,2905,2840,771411,2212097305,136719533100,47971766,STK
321,007590,동방아그로,8.17,0.45,4.83,007590,KR7007590003,KOSPI,,6190,1,10,0.16,6230,6240,6180,5478,33938950,84292801630,13617577,STK
322,005960,동부건설,,0.2,6.36,005960,KR7005960000,KOSPI,,4780,2,-15,-0.31,4795,4835,4760,20757,99201355,109683529100,22946345,STK
323,005965,동부건설우,,0.93,1.57,005965,KR7005961008,KOSPI,,22700,3,0,0.0,22700,22700,22700,119,2700250,5124116400,225732,STK
324,026960,동서,11.13,1.12,4.2,026960,KR7026960005,KOSPI,,18650,2,-230,-1.22,19030,19030,18550,69252,1296111900,1859405000000,99700000,STK
325,002210,동성제약,,2.74,,002210,KR7002210003,KOSPI,,4780,1,15,0.31,4720,4785,4700,52449,248802780,124762636600,26100970,STK
326,102260,동성케미컬,5.06,0.51,4.62,102260,KR7102260007,KOSPI,,4260,1,40,0.95,4220,4280,4210,43668,185509835,211678241280,49689728,STK
327,000640,동아쏘시오홀딩스,14.16,0.76,1.78,000640,KR7000640003,KOSPI,,121700,1,3500,2.96,118200,122400,117400,27449,3319210400,772662712100,6348913,STK
328,170900,동아에스티,,1.01,0.92,170900,KR7170900005,KOSPI,,71200,1,2200,3.19,69100,71600,68500,41591,2925248000,629073217600,8835298,STK
329,028100,동아지질,18.55,0.86,3.6,028100,KR7028100006,KOSPI,,13460,2,-370,-2.68,13830,13830,13420,62145,841330750,189148615160,14052646,STK
330,282690,동아타이어,16.06,0.48,7.51,282690,KR7282690007,KOSPI,,13580,1,200,1.49,13400,13670,13400,38377,522209800,186494343700,13733015,STK
331,001520,동양,80.9,0.2,4.94,001520,KR7001520006,KOSPI,,810,1,8,1.0,803,814,803,73101,58957659,193334091030,238684063,STK
332,001527,동양2우B,966.0,2.34,1.55,001527,KR7001522002,KOSPI,,9800,3,0,0.0,9750,9800,9750,3469,33847980,3023976200,308569,STK
333,084670,동양고속,,0.35,,084670,KR7084670009,KOSPI,,9000,2,-10,-0.11,8920,9070,8920,1224,11005090,26060121000,2895569,STK
334,082640,동양생명,6.55,0.51,4.84,082640,KR7082640004,KOSPI,,7970,2,-370,-4.44,8120,8300,7900,387778,3106248950,1286027922450,161358585,STK
335,001525,동양우,474.0,1.15,1.9,001525,KR7001521004,KOSPI,,4780,2,-35,-0.73,4805,4825,4750,1457,6984340,2952754180,617731,STK
336,008970,동양철관,61.07,1.24,,008970,KR7008970006,KOSPI,,937,1,21,2.29,918,938,916,2926215,2720612048,137063656313,146279249,STK
337,092780,동양피스톤,9.48,0.63,1.61,092780,KR7092780006,KOSPI,,6280,1,40,0.64,6250,6460,6100,103174,654803350,82697928800,13168460,STK
338,049770,동원F&B,5.26,0.65,2.34,049770,KR7049770001,KOSPI,,33550,2,-450,-1.32,34350,34650,33300,54803,1844303950,647368051000,19295620,STK
339,018500,동원금속,4.04,0.61,3.28,018500,KR7018500009,KOSPI,,1527,1,54,3.67,1489,1540,1475,219852,333764947,71394782691,46754933,STK
340,006040,동원산업,5.7,0.38,3.74,006040,KR7006040000,KOSPI,,30150,2,-1250,-3.98,31200,31500,29950,73316,2228608650,1086060134250,36021895,STK
341,030720,동원수산,,0.62,,030720,KR7030720007,KOSPI,,6590,1,70,1.07,6600,6710,6520,18005,118493100,30668574950,4653805,STK
342,014820,동원시스템즈,17.21,1.53,1.43,014820,KR7014820005,KOSPI,,42400,2,-550,-1.28,43700,43850,42250,23835,1020674250,1229230356800,28991282,STK
343,014825,동원시스템즈우,9.56,0.85,2.8,014825,KR7014821003,KOSPI,,23000,1,150,0.66,23050,23050,23000,13,299300,6074553000,264111,STK
344,111380,동인기연,4.64,0.83,3.05,111380,KR7111380002,KOSPI,,18290,2,-180,-0.97,18830,18830,18260,25351,467676220,112081120000,6128000,STK
345,163560,동일고무벨트,11.69,0.5,1.88,163560,KR7163560006,KOSPI,,8100,1,310,3.98,7830,8140,7710,115097,907262430,112590000000,13900000,STK
346,004890,동일산업,,0.22,2.44,004890,KR7004890000,KOSPI,,40550,1,200,0.5,40900,40900,40250,531,21421550,98342468250,2425215,STK
347,002690,동일제강,,0.19,,002690,KR7002690006,KOSPI,,1544,1,17,1.11,1581,1581,1511,2830,4399092,31343755840,20300360,STK
348,000020,동화약품,13.16,0.63,2.14,000020,KR7000020008,KOSPI,,8300,1,20,0.24,8280,8340,8260,83974,696426770,231831201000,27931470,STK
349,000150,두산,,1.66,1.33,000150,KR7000150003,KOSPI,,152500,1,4000,2.69,152500,157700,150500,162999,25114891900,2519884837500,16523835,STK
350,000157,두산2우B,,0.94,2.36,000157,KR7000152009,KOSPI,,86300,1,1400,1.65,85100,86700,84600,862,73901800,77069179400,893038,STK
351,454910,두산로보틱스,,10.18,,454910,KR7454910001,KOSPI,,68500,1,2000,3.01,67400,68800,67000,292342,19912491900,4440168630000,64819980,STK
352,241560,두산밥캣,5.16,0.61,3.98,241560,KR7241560002,KOSPI,,40700,1,600,1.5,40150,41400,39700,596301,24348289295,4080141056200,100249166,STK
353,034020,두산에너빌리티,72.46,1.52,,034020,KR7034020008,KOSPI,,18750,1,580,3.19,18410,18960,18410,4173741,78275629910,12010521487500,640561146,STK
354,000155,두산우,,0.92,2.45,000155,KR7000151001,KOSPI,,86600,1,1900,2.24,85700,87200,85200,18833,1626087000,346093609200,3996462,STK
355,336260,두산퓨얼셀,,3.01,,336260,KR7336260005,KOSPI,,18890,1,20,0.11,19130,19230,18750,179051,3387752930,1237176484140,65493726,STK
356,33626K,두산퓨얼셀1우,,0.96,,33626K,KR733626K013,KOSPI,,6040,1,20,0.33,6020,6130,5960,6885,41414240,80719768000,13364200,STK
357,33626L,두산퓨얼셀2우B,,1.55,,33626L,KR733626K021,KOSPI,,9950,2,-10,-0.1,9960,10020,9840,633,6285190,29713685000,2986300,STK
358,016740,두올,5.3,0.48,3.51,016740,KR7016740003,KOSPI,,3445,1,55,1.62,3390,3460,3390,110495,378991210,110469712600,32066680,STK
359,192650,드림텍,37.65,1.55,2.15,192650,KR7192650000,KOSPI,,9010,2,-240,-2.59,9310,9310,9010,259095,2368730020,620539981620,68872362,STK
360,024090,디씨엠,12.18,0.44,1.18,024090,KR7024090003,KOSPI,,12470,2,-80,-0.64,12550,12550,12300,7330,91151010,142158000000,11400000,STK
361,003160,디아이,500.91,2.91,0.61,003160,KR7003160009,KOSPI,,16630,1,810,5.12,16400,17240,16250,1501471,25124591280,470629000000,28300000,STK
362,092200,디아이씨,13.33,1.15,,092200,KR7092200005,KOSPI,,4170,2,-30,-0.71,4185,4285,4160,110881,465151350,162165332730,38888569,STK
363,377190,디앤디플랫폼리츠,,,,377190,KR7377190004,KOSPI,,3605,1,15,0.42,3590,3605,3540,50406,181080895,232162000000,64400000,STK
364,013570,디와이,6.61,0.33,3.08,013570,KR7013570007,KOSPI,,4905,1,5,0.1,4920,4945,4880,25728,126124420,129097799865,26319633,STK
365,210540,디와이파워,5.86,0.5,3.19,210540,KR7210540001,KOSPI,,12510,2,-150,-1.18,12790,12890,12510,32584,410911030,138131767080,11041708,STK
366,115390,락앤락,,0.75,,115390,KR7115390007,KOSPI,,8750,2,-10,-0.11,8760,8760,8750,3645,31896040,379106096250,43326411,STK
367,032350,롯데관광개발,,19.05,,032350,KR7032350001,KOSPI,,8880,2,-30,-0.34,9050,9120,8880,255094,2281991010,676622105040,76196183,STK
368,089860,롯데렌탈,11.57,0.82,3.98,089860,KR7089860001,KOSPI,,30600,2,-150,-0.49,30750,30900,30500,20414,626670250,1121002327800,36634063,STK
369,330590,롯데리츠,,,,330590,KR7330590001,KOSPI,,4030,1,5,0.12,4025,4055,4005,385096,1551160600,979164602520,242968884,STK
370,000400,롯데손해보험,3.46,0.8,,000400,KR7000400002,KOSPI,,2765,2,-65,-2.3,2835,2870,2750,403002,1124519295,858079924800,310336320,STK
371,023530,롯데쇼핑,,0.18,6.36,023530,KR7023530009,KOSPI,,59400,2,-500,-0.83,60400,60800,59400,47328,2832597100,1680352047000,28288755,STK
372,020150,롯데에너지머티리얼즈,,1.15,0.56,020150,KR7020150009,KOSPI,,36500,3,0,0.0,37100,37750,36500,202144,7490961500,1683045477500,46110835,STK
373,280360,롯데웰푸드,16.0,0.66,1.94,280360,KR7280360009,KOSPI,,156800,2,-5900,-3.63,164400,164700,156500,14290,2259437600,1479341203200,9434574,STK
374,286940,롯데이노베이트,11.53,1.0,3.73,286940,KR7286940002,KOSPI,,25700,1,200,0.78,25550,25750,25150,49952,1272393500,388824731900,15129367,STK
375,004000,롯데정밀화학,9.56,0.47,4.37,004000,KR7004000006,KOSPI,,44250,2,-400,-0.9,45000,45000,44250,21278,950682300,1141650000000,25800000,STK
376,004990,롯데지주,,0.24,6.33,004990,KR7004990008,KOSPI,,23600,2,-100,-0.42,23900,24000,23550,92881,2207417450,2475857993200,104909237,STK
377,00499K,롯데지주우,,0.34,4.67,00499K,KR700499K014,KOSPI,,33150,1,150,0.45,33000,33300,32950,63,2083300,26705739450,805603,STK
378,005300,롯데칠성,9.99,0.96,2.43,005300,KR7005300009,KOSPI,,139900,2,-2600,-1.82,142800,143400,138700,17337,2440012500,1298115871600,9278884,STK
379,005305,롯데칠성우,4.78,0.46,5.08,005305,KR7005301007,KOSPI,,66700,2,-500,-0.74,67300,67300,65300,3260,217064300,51713177000,775310,STK
380,011170,롯데케미칼,,0.22,4.38,011170,KR7011170008,KOSPI,,82300,2,-500,-0.6,83700,84300,82300,77298,6413596500,3520416983700,42775419,STK
381,071840,롯데하이마트,,0.16,3.55,071840,KR7071840003,KOSPI,,8370,2,-130,-1.53,8500,8580,8350,41674,351531010,197596549440,23607712,STK
382,027740,마니커,25.55,1.47,,027740,KR7027740000,KOSPI,,1024,2,-13,-1.25,1046,1046,1010,296412,303820765,65035497472,63511228,STK
383,357430,마스턴프리미어리츠,,,,357430,KR7357430008,KOSPI,,2370,3,0,0.0,2375,2390,2345,70368,166387535,62994600000,26580000,STK
384,001080,만호제강,,0.61,,001080,KR7001080001,KOSPI,,47150,0,0,0.0,0,0,0,0,0,195672500000,4150000,STK
385,088980,맥쿼리인프라,,,,088980,KR7088980008,KOSPI,,11910,2,-50,-0.42,11950,11960,11860,757941,9023611770,5190155938050,435781355,STK
386,094800,맵스리얼티1,,,,094800,KR7094800000,KOSPI,,4355,1,5,0.11,4345,4380,4315,46381,201810405,404293511505,92834331,STK
387,138040,메리츠금융지주,9.04,1.86,2.56,138040,KR7138040001,KOSPI,,88800,1,4800,5.71,85400,90200,85400,1104896,97467406500,16935946123200,190720114,STK
388,090370,메타랩스,,0.6,,090370,KR7090370008,KOSPI,,1725,2,-1,-0.06,1726,1789,1718,23078,40282080,42960588525,24904689,STK
390,017180,명문제약,,0.94,,017180,KR7017180001,KOSPI,,2475,1,15,0.61,2440,2500,2360,473558,1153637930,84034798650,33953454,STK
391,009900,명신산업,5.14,1.03,0.82,009900,KR7009900002,KOSPI,,12100,2,-150,-1.22,12440,12500,12100,93682,1149763600,634888609300,52470133,STK
392,012690,모나리자,30.53,1.79,3.75,012690,KR7012690004,KOSPI,,3960,1,695,21.29,3270,4050,3270,27385987,104952123850,144822169800,36571255,STK
393,005360,모나미,,0.55,1.88,005360,KR7005360003,KOSPI,,2610,2,-25,-0.95,2660,2660,2610,64039,167993620,49321971270,18897307,STK
394,070960,모나용평,13.06,0.52,,070960,KR7070960000,KOSPI,,3725,1,25,0.68,3740,3770,3675,139342,518260340,179296665425,48133333,STK
395,009680,모토닉,9.95,0.43,5.12,009680,KR7009680000,KOSPI,,8900,1,150,1.71,8680,8960,8600,56001,492380240,293700000000,33000000,STK
396,009580,무림P&P,,0.32,3.15,009580,KR7009580002,KOSPI,,3100,1,40,1.31,3225,3225,3065,133266,415788655,193341804400,62368324,STK
397,009200,무림페이퍼,8.85,0.22,3.35,009200,KR7009200007,KOSPI,,2205,1,70,3.28,2200,2210,2165,223841,489879540,91748528550,41609310,STK
398,033920,무학,3.83,0.3,3.58,033920,KR7033920000,KOSPI,,6390,1,50,0.79,6350,6420,6240,52771,333924650,182115000000,28500000,STK
399,008420,문배철강,3.41,0.26,1.96,008420,KR7008420002,KOSPI,,2540,1,15,0.59,2530,2545,2510,30887,78115920,52078902700,20503505,STK
400,025560,미래산업,,0.74,,025560,KR7025560004,KOSPI,,1852,2,-47,-2.47,1918,1918,1849,333366,625309412,57721033980,31166865,STK
401,007120,미래아이앤지,,0.48,,007120,KR7007120009,KOSPI,,1051,1,1,0.1,1050,1070,1039,86798,91140744,30351417008,28878608,STK
402,396690,미래에셋글로벌리츠,,,,396690,KR7396690000,KOSPI,,3055,1,5,0.16,3050,3070,3040,11456,34978780,120996146700,39605940,STK
403,357250,미래에셋맵스리츠,,,,357250,KR7357250000,KOSPI,,3120,3,0,0.0,3120,3135,3110,70659,220594980,77984727600,24995105,STK
404,085620,미래에셋생명,17.69,0.26,,085620,KR7085620003,KOSPI,,5170,3,0,0.0,5220,5220,5160,35490,184159490,915173697130,177016189,STK
405,006800,미래에셋증권,24.38,0.44,1.83,006800,KR7006800007,KOSPI,,8000,1,90,1.14,8020,8150,7970,850569,6845393450,4762531264000,595316408,STK
406,00680K,미래에셋증권2우B,11.58,0.21,3.86,00680K,KR700680K019,KOSPI,,3845,1,5,0.13,3850,3875,3835,141891,546951685,538300000000,140000000,STK
407,006805,미래에셋증권우,12.38,0.22,3.97,006805,KR7006801005,KOSPI,,4135,1,10,0.24,4135,4170,4120,17997,74472500,58203226250,14075750,STK
408,002840,미원상사,16.36,2.43,0.99,002840,KR7002840007,KOSPI,,203500,2,-500,-0.25,204000,206000,201500,1290,262379500,966625000000,4750000,STK
409,268280,미원에스씨,26.93,1.8,1.52,268280,KR7268280005,KOSPI,,139000,2,-200,-0.14,140400,140400,139000,551,76886600,695000000000,5000000,STK
410,107590,미원홀딩스,10.83,0.79,0.85,107590,KR7107590002,KOSPI,,81300,1,800,0.99,83000,83000,80400,612,49405900,188616000000,2320000,STK
411,134380,미원화학,6.8,1.02,4.38,134380,KR7134380005,KOSPI,,79500,3,0,0.0,81200,81200,79000,709,56022200,174841806000,2199268,STK
412,003650,미창석유,3.13,0.36,3.14,003650,KR7003650009,KOSPI,,90000,1,2000,2.27,89000,90200,88500,2779,248470700,156570480000,1739672,STK
413,377740,바이오노트,30.48,0.37,3.49,377740,KR7377740006,KOSPI,,5670,1,1140,25.17,4550,5880,4525,11041401,61138787970,578657792160,102056048,STK
414,003610,방림,136.67,0.53,1.32,003610,KR7003610003,KOSPI,,2720,1,75,2.84,2670,2735,2650,90770,244391760,115094324800,42314090,STK
